,date,Institution_Total,Foreign_Investor,Investment_Trust,Dealer,Dealer_Hedging,Dealer_self,Foreign_Dealer_Self,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,RSI
20200605,20200605,8852056855,7059493551,809503090,0,540765434,442294780,-2198940,11418.00977,11482.36035,11411.94043,11479.40039,3400800,11279.94805,11116.91406,10996.20947,10414.29665,71.00861291
20200608,20200608,10926340202,9654161177,1663205853,0,-279962638,-111064190,-1784290,11539,11631.88965,11528.44043,11610.32031,3822500,11386.2082,11190.82813,11026.0625,10426.23949,73.69479213
20200609,20200609,7193271997,6822457604,262393684,0,437710939,-329290230,6808110,11600.61035,11640.4502,11537.37988,11637.11035,3023600,11488.04434,11254.81816,11063.94453,10446.48599,74.22115083
20200610,20200610,10783797745,10230425908,325469238,0,-110073620,337976219,618840,11635.99023,11740.90039,11621.01953,11720.16016,3477600,11568.04434,11325.36816,11103.03906,10473.00749,75.83539671
20200611,20200611,-2738599466,227886180,141500320,0,-2259903036,-848082930,-698170,11738.49023,11771.12012,11516.58984,11535.76953,4457500,11596.55215,11384.52607,11140.78355,10503.30749,65.95966048
20200612,20200612,4592419110,2950215202,-590716655,0,1295454370,937466193,-1459230,11406.54004,11442.29981,11244.63965,11429.94043,3367500,11586.66016,11433.3041,11171.53457,10536.47933,61.04599434
20200615,20200615,-16908278357,-15647644944,1238362850,0,-1391878033,-1107118230,-2934840,11436.28027,11469.83984,11299.4502,11306.25977,3034000,11525.84805,11456.02813,11199.82007,10571.27249,55.81306919
20200616,20200616,19876285237,18352782961,718730266,0,85210036,719561974,-9274490,11380.66992,11542.25,11380.66992,11511.63965,2915500,11500.75391,11494.39912,11232.38003,10618.44416,61.68636041
20200617,20200617,1949824179,3775687339,678313520,0,-1231482335,-1272694345,13533040,11525.5,11550.32031,11482.32031,11534.58984,3138800,11463.63984,11515.84209,11263.71953,10656.78582,62.28956198
20200618,20200618,3121441654,2250829579,745043162,0,-165461837,291030750,2097450,11534.2002,11567.41992,11485.38965,11548.33008,3404900,11466.15195,11531.35205,11290.72056,10701.09082,62.66850753
20200619,20200619,-8346625937,-10219528934,479993246,0,580337490,812572261,-372050,11557.26953,11584.87988,11542.37012,11549.86035,4580400,11490.13594,11538.39805,11327.65605,10738.82816,62.71344693
20200622,20200622,3200397999,2364258723,388458423,0,491494557,-43813704,-5170560,11553.91016,11632.87988,11553.91016,11572.92969,2950700,11543.46992,11534.65898,11362.74355,10770.96449,63.42818831
20200623,20200623,3388428953,3810223208,-223487472,0,-220737186,22430403,-4568480,11618.41992,11679.40039,11530.84961,11612.36035,3057500,11563.61406,11532.18398,11393.50107,10802.23115,64.67461649
20200624,20200624,8969503233,9333285270,-461237042,0,118508041,-21053036,7429140,11647.86035,11701.23047,11637.79004,11660.66992,2861900,11588.83008,11526.23496,11425.80156,10834.92699,66.19477333
20200629,20200629,-15649907263,-12939439896,-771457167,0,-1233254200,-705756000,1199680,11608.79981,11608.79981,11500.65039,11542.62012,2922300,11587.68809,11526.92002,11455.72305,10866.81349,59.46111121
20200630,20200630,7514060680,6838905409,-933913189,0,965554188,643514272,-5774060,11563.59961,11638,11563.59961,11621.24023,2935300,11601.96406,11546.05,11489.67705,10898.69984,62.21768298
20200701,20200701,4755659104,3650038323,146210371,0,764551447,194858963,-3120730,11622.63965,11736.38965,11622.63965,11703.41992,2868400,11628.06211,11585.76602,11520.89707,10932.69634,64.90407646
20200702,20200702,2984395197,2857823145,-466569162,0,267893982,325247232,-1668560,11694.09961,11805.20996,11690.9502,11805.13965,3060100,11666.61797,11615.11602,11554.75757,10965.80299,67.94242174
20200703,20200703,16474814246,10666904741,3337171590,0,2215753347,254984568,3088210,11857.90039,11933.58984,11857.90039,11909.16016,3536100,11716.31602,11652.57305,11584.20757,10997.6825,70.73278251
20200706,20200706,26884475626,20152618292,322318681,0,5332013814,1077524839,1808490,11941.83984,12116.7002,11941.83984,12116.7002,4451500,11831.13203,11709.41006,11620.38105,11030.66968,75.34403817
20200707,20200707,4994906457,4572952047,-786655820,0,1400540440,-191930210,-5588970,12176.79004,12249.9502,12028.57031,12092.96973,4263000,11925.47793,11763.721,11651.05952,11063.56201,73.91009928
20200708,20200708,-3431741388,-5498958959,-1077908879,0,1388397500,1756728950,16133800,12086.12988,12190.26953,12083.83984,12170.19043,3598500,12018.83203,11823.44707,11679.05303,11097.10501,75.54136989
20200709,20200709,-6142534316,-6669438106,-317290480,0,1051882540,-207688270,-4370360,12222.90039,12273.42969,12181.33984,12192.69043,3882900,12096.34219,11881.48008,11706.83203,11131.99619,76.01200145
20200710,20200710,-2823842734,254833120,-1286758384,0,-405913060,-1386004410,2895310,12250.44043,12253.58008,12030.2002,12073.67969,4166700,12129.24609,11922.78105,11724.50801,11161.00851,68.50355078
20200713,20200713,6952707460,4377525643,524895753,0,1827776424,222509640,-7983800,12109.61035,12216.24023,12109.61035,12211.55957,3558300,12148.21797,11989.675,11758.29751,11190.41434,71.95940073
20200714,20200714,-3529001511,-4732200604,692982383,0,425920596,84296114,977770,12202.88965,12228.30957,12143.91016,12209.00977,3333000,12171.42598,12048.45195,11797.25098,11220.97316,71.80250056
20200715,20200715,2853457225,3959024230,888313209,0,-89934124,-1903946090,4981450,12233.99023,12320.48047,12162.51953,12202.84961,3905800,12177.95781,12098.39492,11842.08047,11247.73665,71.39746945
20200716,20200716,-7806261479,-7058164222,1493899440,0,-887213794,-1354782903,952110,12173.04004,12220.92969,12107.04004,12157.74023,3196600,12170.96777,12133.65498,11874.3855,11273.92049,68.356659
20200717,20200717,931563936,1780208668,1894788902,0,-1325486764,-1417946870,-4054420,12195.71973,12266.92969,12144.62012,12181.55957,3396200,12192.54375,12160.89492,11906.73398,11305.47282,69.10490363
20200720,20200720,5007319059,4354201361,644461892,0,787228356,-778572550,6332470,12205.25,12221.33008,12065.79981,12174.54004,2819300,12185.13984,12166.67891,11938.04448,11336.58615,68.5901656
20200721,20200721,16012602121,12640568658,2138832800,0,282557998,950642665,-3844710,12242.32031,12450.16016,12242.32031,12397.54981,3529000,12222.84785,12197.13691,11980.42896,11370.43682,74.96917245
20200722,20200722,668073977,-2381908225,1804066034,0,1401864958,-155948790,5047200,12389.75977,12486.9502,12389.40039,12473.26953,3424000,12276.93184,12227.44482,12025.44595,11405.86864,76.6994784
20200723,20200723,-13271057411,-8869322986,598840161,0,-5045525636,44951050,7443930,12423.01953,12429.75977,12347.86035,12413.04004,3426700,12327.9918,12249.47979,12065.47993,11436.63148,72.41161654
20200724,20200724,-15933308931,-10770065236,762577700,0,-3401335555,-2524485840,5023980,12467.42969,12502.83984,12266.54981,12304.04004,3996200,12352.48789,12272.51582,12097.64844,11464.76449,65.29711691
20200727,20200727,6755244863,7532010246,-138527224,0,-992800709,354562550,15260340,12618.69043,12686.36035,12586.91016,12588.29981,3687300,12435.23984,12310.18984,12149.93242,11495.03249,72.80203706
20200728,20200728,-11475974396,-7303868396,-558624390,0,-2574906629,-1038574981,10519800,12951.71973,13031.7002,12533.19043,12586.73047,4457700,12473.07598,12347.96191,12198.20693,11521.609,72.70855006
20200729,20200729,-12130853030,-6124890839,-1109585955,0,-1657305772,-3239070464,-6492780,12530.74023,12660.87012,12488.00977,12540.96973,3067000,12486.61602,12381.77393,12240.08442,11551.95049,69.89025707
20200730,20200730,-2494272099,-2838321858,1011825735,0,-445244709,-222531267,-2857900,12691.86035,12769.46973,12616.83008,12722.91992,3244900,12548.59199,12438.29189,12285.97344,11584.42231,74.1763572
20200731,20200731,-8782608125,-8909517046,257645728,0,-442035927,311299120,-2366990,12653.45996,12733.48047,12635.70996,12664.79981,3171700,12620.74395,12486.61592,12323.75542,11615.9193,70.71363945
20200803,20200803,-30648972731,-30242797765,262200664,0,-494117190,-174258440,2208720,12642.73047,12673.01953,12506.58984,12513.03027,3391600,12605.69004,12520.46494,12343.57192,11643.75448,62.50770667
20200804,20200804,7672462162,5606282147,802046786,0,743400318,520732911,-227870,12577.87988,12709.91992,12577.87988,12709.91992,3465700,12630.32793,12551.70195,12374.41943,11673.89614,67.73813451
20200805,20200805,1186436017,-291023313,1663581551,0,-5908541,-180213680,-11266290,12762.33984,12816.38965,12739.99023,12802.29981,3917200,12682.59395,12584.60498,12406.0249,11703.71348,69.86255666
20200806,20200806,3214097977,3912251760,456364689,0,-1294364766,139846294,12489060,12894.24023,12971.87012,12851.2002,12913.5,4098100,12720.70996,12634.65098,12442.06538,11737.61398,72.23281672
20200807,20200807,-14781556191,-12188470936,-369906949,0,-1342436879,-880741427,2605970,12901.42969,12912.62988,12791.17969,12828.87012,3831300,12753.52402,12687.13398,12479.8249,11769.12399,67.85862777
20200810,20200810,2740940153,2752292767,-1308134023,0,1731455138,-434673729,661750,12786.79981,12933.16016,12786.79981,12894,3952000,12829.71797,12717.704,12513.94692,11804.34266,69.39466374
20200811,20200811,-5632465649,-4971255621,-622835340,0,585004892,-623379580,-2736410,12856.45996,12906.00977,12780.19043,12780.19043,3726400,12843.77207,12737.05,12542.50596,11837.09717,63.66872992
20200812,20200812,-15052773315,-10420073627,-713739277,0,-1949591111,-1969369300,2073370,12713.62988,12730.95996,12625.54004,12670.34961,3440300,12817.38203,12749.98799,12565.88096,11869.2605,58.6397273
20200813,20200813,6549000100,7232612033,-11929778,0,45561265,-717243420,4060370,12758.87012,12812.79981,12717.12988,12763.12988,3631900,12787.30801,12754.00898,12596.15044,11900.97199,61.41228922
20200814,20200814,5896724207,3948917829,688828140,0,825738208,433240030,1112310,12709.96973,12801.30957,12679.19043,12795.45996,3896200,12780.62598,12767.075,12626.84546,11932.43299,62.35916476
20200817,20200817,14354106235,9645522408,728012190,0,2752784277,1227787360,-6145440,12813.94043,12956.11035,12800.69043,12956.11035,4310300,12793.04805,12811.38301,12665.92397,11964.89634,66.72814975
20200818,20200818,-5104831050,-2995480165,-13251998,0,-1578541787,-517557100,1538090,12974.95996,12981.58008,12840.25,12872.13965,3911700,12811.43789,12827.60498,12689.65347,11999.24616,62.63578339
20200819,20200819,-4502228828,-519737152,-141308269,0,-1812982597,-2028200810,971170,12904.83984,12950.11035,12778.63965,12778.63965,4459400,12833.0959,12825.23896,12704.92197,12031.03716,58.34499102
20200820,20200820,-26759467095,-14670544659,-1698785690,0,-7492177416,-2897959330,-697120,12764.75,12764.75,12144.75977,12362.63965,6063400,12752.99785,12770.15293,12702.40195,12053.79432,43.92679547
20200821,20200821,6425334884,5646533740,908213696,0,335096898,-464509450,-3687380,12462.51953,12638.65039,12462.51953,12607.83984,3778800,12715.47383,12748.0499,12717.59194,12080.34731,51.52993714
20200824,20200824,620323318,-864570540,803269351,0,336532997,345091510,-9174540,12629.78027,12702.94043,12567.9502,12647.12988,3397300,12653.67773,12723.36289,12720.53345,12108.72964,52.63812384
20200825,20200825,5374728803,3465353333,1130856910,0,95950025,682568535,-1290730,12706.40039,12814.55957,12698.84961,12758.25,3891600,12630.8998,12721.16885,12729.10942,12138.9978,55.72150435
20200826,20200826,1703510409,1903242794,311203740,0,-609652331,98716206,5856540,12768.95996,12833.29004,12734.69043,12833.29004,3413200,12641.82988,12737.46289,12743.72544,12168.23564,57.72314425
20200827,20200827,-8128052401,-7746717667,520125840,0,-424035220,-477425354,-708770,12888.65039,12960.67969,12786.4502,12797.30957,4956500,12728.76387,12740.88086,12747.44492,12196.05864,56.40646371
20200828,20200828,-5935897466,-6075890602,-264699788,0,49333476,355359448,-48370,12759.29981,12799.16016,12674.57031,12728.84961,3774200,12752.96582,12734.21982,12750.64741,12219.5368,53.88777109
20200831,20200831,-16234839794,-15742498776,-500020083,0,-466338374,474017439,1933340,12763.44043,12831.37988,12591.4502,12591.4502,4820400,12741.82988,12697.75381,12754.56841,12239.50713,49.14473718
20200901,20200901,5204199490,3832254716,494576687,0,651301182,226066905,269510,12617.38965,12703.28027,12565.83008,12703.28027,4070500,12730.83594,12680.86787,12754.23643,12259.90513,52.78711489
20200902,20200902,-4300730144,-5026642329,811264870,0,-156556167,71203482,575340,12772.42969,12802.61035,12646.46973,12699.5,3968600,12704.07793,12672.95391,12749.09644,12278.05812,52.64983867
20200903,20200903,11978081121,10851819211,-449491009,0,827332647,748420272,-3492590,12774.96973,12857.79004,12732.32031,12757.96973,5711400,12696.20996,12712.48691,12741.31992,12296.73911,54.61575537
20200904,20200904,-23742609484,-23596857276,656305781,0,-989659919,187601930,-8644090,12645.91992,12655.66992,12559.78027,12637.9502,5122000,12678.03008,12715.49795,12731.77393,12312.03561,50.02449513
20200907,20200907,-12040156063,-9466252661,-1099631750,0,-556290225,-917981427,839680,12645.92969,12725.04981,12575.36035,12601.40039,5406000,12680.02012,12710.925,12717.14395,12329.79613,48.6823385
20200908,20200908,850522391,4103079322,210538050,0,-2762884598,-700210383,3227300,12637.41992,12702.54981,12614.71973,12663.55957,4243200,12672.07598,12701.45596,12711.3124,12350.35645,51.08592225
20200909,20200909,-12891798998,-9812659133,-141107548,0,-2615759397,-322272920,6471230,12592.17969,12616.57031,12480.5,12608.58008,4223700,12653.89199,12678.98496,12708.22393,12372.06178,48.90410749
20200910,20200910,5165765458,5820225161,1027995542,0,-1499683855,-182771390,-7612880,12665.74023,12708.63965,12650.40039,12691.75,4738300,12640.64805,12668.429,12704.65493,12391.73029,52.22795238
20200911,20200911,526574380,3923974692,-729210483,0,-1726582499,-941607330,6027860,12697.45996,12701.79004,12616.67969,12675.9502,4644800,12648.24805,12663.13906,12698.67944,12410.75296,51.54201219
20200914,20200914,9696279951,9580558943,-354321970,0,150062527,319980451,3062500,12680.41016,12793.07031,12680.41016,12787.82031,3515300,12685.53203,12682.77607,12690.26494,12431.41113,55.95309947
20200915,20200915,5662178379,5858563983,-105019711,0,-368303169,276937276,-117550,12787.41992,12857.73047,12773.23047,12845.65039,3475900,12721.9502,12697.01309,12688.94048,12453.00763,58.07757176
20200916,20200916,14358190232,18473340616,592137618,0,-3333495948,-1373792054,2514340,12989.80957,13021.67969,12948.71973,12976.75977,3609400,12795.58613,12724.73906,12698.84648,12476.4048,62.4942724
20200917,20200917,-14238913695,-9973443639,-907890304,0,-2160517882,-1197061870,325810,12920.15039,12972.51953,12851.51953,12872.74023,3259900,12831.78418,12736.21611,12724.35151,12497.41113,57.33337883
20200918,20200918,-1408533722,-836162239,-964370876,0,594842930,-202843537,650690,12858.59961,12927.80957,12841.08984,12875.62012,3858100,12871.71816,12759.98311,12737.74053,12517.6603,57.438176
20200921,20200921,-13091250206,-6518771059,-628856784,0,-4117844525,-1825777838,2129420,12874.61035,12952.30957,12795.08984,12795.12012,3612600,12873.17812,12779.35508,12745.14004,12538.5353,53.48370409
20200922,20200922,-17119027879,-9409005186,-1319937578,0,-4422259171,-1967825944,-35350,12786.91016,12786.91016,12632.74023,12645.50977,3420700,12833.15,12777.5501,12739.50303,12555.60646,47.00638682
20200923,20200923,-19128215354,-11953207600,-1897449937,0,-1461762458,-3815795359,70010,12656.29981,12700.88965,12548.07031,12583.87988,3552700,12754.57402,12775.08008,12727.03252,12570.28079,44.60966809
20200924,20200924,-48823056980,-43730546750,-734084388,0,-2474190448,-1884235394,-3770020,12487.48047,12487.48047,12264.37988,12264.37988,4698500,12632.90195,12732.34307,12700.38604,12577.9348,34.72491912
20200925,20200925,-5698621055,-284445825,-950181027,0,-1747834451,-2716159752,-2009870,12312.94043,12385.80957,12149.80957,12232.91016,4286100,12504.35996,12688.03906,12675.58906,12583.33063,33.92748445
20200928,20200928,11237515117,10073960111,458201180,0,935415248,-230061422,-5197370,12282.36035,12462.75977,12282.36035,12462.75977,3002400,12437.88789,12655.53301,12669.15454,12589.09829,44.03621115
20200929,20200929,-1200035691,-1875869985,287677920,0,361279574,26876800,2501570,12488.09961,12571.33984,12429.71973,12467.73047,2887800,12402.33203,12617.74102,12657.37705,12595.3443,44.23491064
20200930,20200930,5941739317,4904466995,263064590,0,222172859,552034873,8582780,12483.65039,12568.67969,12466.58008,12515.61035,2462100,12388.67813,12571.62607,12648.18257,12601.1013,46.21581793
20201005,20201005,2100357048,315410943,-158637061,0,737754212,1205828954,-244610,12567.87988,12637.62012,12519.12012,12548.28027,2876800,12445.4582,12539.18008,12637.6981,12607.0278,47.58400435
